notif_id,plate,owner,phone,type,message,status,time
1103,WB59SZ3341,Rahul Bose,+917914437386,SMS,WB59SZ3341 overspeeding (55 km/h) at Academic Block B,Delivered,2026-03-23 12:29:58
1104,DL05AZ5766,Rahul Joshi,+913347348918,EMAIL,DL05AZ5766 overspeeding (66 km/h) at GH-4 Gate,Delivered,2026-03-24 00:39:58
1105,WB84FK1524,Suresh Das,+919692463706,EMAIL,WB84FK1524 overspeeding (36 km/h) at Residential Zone,Failed,2026-03-23 15:00:58
1106,ML73GV9095,Rajesh Mehta,+912021048241,SYSTEM,ML73GV9095 overspeeding (60 km/h) at Residential Zone,Failed,2026-03-23 17:24:58
1107,AS95FF9779,Arjun Sharma,+917988247351,SYSTEM,AS95FF9779 overspeeding (42 km/h) at GH-4 Gate,Failed,2026-03-24 06:32:58
1108,AS17HA8384,Riya Verma,+917556453519,SYSTEM,AS17HA8384 overspeeding (65 km/h) at Academic Block A,Failed,2026-03-24 00:36:58
1109,KA17GN7428,Rohan Bose,+915832157688,SYSTEM,KA17GN7428 overspeeding (55 km/h) at Hospital Road,Delivered,2026-03-23 19:29:58
1110,WB15EK7276,Neha Gupta,+916521010367,SYSTEM,WB15EK7276 overspeeding (40 km/h) at Sports Complex,Delivered,2026-03-24 00:53:58
1111,ML28CR1695,Suresh Mehta,+915639757890,SYSTEM,ML28CR1695 overspeeding (62 km/h) at Main Gate,Delivered,2026-03-23 17:59:58
1112,AS20XH6881,Ananya Gupta,+911468643669,SMS,AS20XH6881 overspeeding (66 km/h) at Sports Complex,Failed,2026-03-23 13:05:58
1113,WB55CZ1211,Neha Nair,+912736869188,EMAIL,WB55CZ1211 overspeeding (51 km/h) at GH-4 Gate,Delivered,2026-03-24 07:52:58
1114,WB84FK1524,Suresh Das,+919692463706,SMS,WB84FK1524 overspeeding (68 km/h) at Sports Complex,Failed,2026-03-23 14:42:58
1115,AS86JG9373,Suresh Mehta,+912381617150,EMAIL,AS86JG9373 overspeeding (38 km/h) at Academic Block B,Failed,2026-03-23 22:27:58
1116,ML32GF1928,Aman Iyer,+917798826466,SMS,ML32GF1928 overspeeding (52 km/h) at Academic Block A,Delivered,2026-03-24 02:09:58
1117,AS39DD6131,Neha Nair,+917489491004,SMS,AS39DD6131 overspeeding (23 km/h) at Academic Block B,Failed,2026-03-24 08:13:58
1118,KA82OH1461,Neha Nair,+915236349201,EMAIL,KA82OH1461 overspeeding (38 km/h) at Library Junction,Delivered,2026-03-23 23:14:58
1119,ML67RX5733,Arjun Iyer,+917949777325,SYSTEM,ML67RX5733 overspeeding (34 km/h) at GH-4 Gate,Delivered,2026-03-24 09:39:58
1120,AS39DD6131,Neha Nair,+917489491004,SYSTEM,AS39DD6131 overspeeding (69 km/h) at Main Gate,Delivered,2026-03-24 07:09:58
1121,DL15VL1668,Arjun Mehta,+918492100012,EMAIL,DL15VL1668 overspeeding (52 km/h) at Academic Block A,Failed,2026-03-24 06:58:58
1122,AS39TF1535,Suresh Sharma,+916015436475,SMS,AS39TF1535 overspeeding (70 km/h) at Library Junction,Failed,2026-03-23 15:19:58
1123,DL09RM3079,Rajesh Gupta,+910414389408,EMAIL,DL09RM3079 overspeeding (53 km/h) at Residential Zone,Delivered,2026-03-23 22:59:58
1124,ML08KZ2169,Meena Kumar,+910547945931,SMS,ML08KZ2169 overspeeding (26 km/h) at Academic Block A,Failed,2026-03-23 18:46:58
1125,AS40IU3799,Rohan Nair,+910527804140,EMAIL,AS40IU3799 overspeeding (58 km/h) at GH-4 Gate,Failed,2026-03-23 15:43:58
1126,AS83FS6022,Kavya Mehta,+917446152331,SMS,AS83FS6022 overspeeding (56 km/h) at Hospital Road,Delivered,2026-03-23 14:19:58
1127,DL63EZ3326,Suresh Nair,+913397774947,SMS,DL63EZ3326 overspeeding (41 km/h) at Residential Zone,Failed,2026-03-23 14:28:58
1128,KA91LX9133,Riya Das,+915415160089,SMS,KA91LX9133 overspeeding (26 km/h) at GH-4 Gate,Delivered,2026-03-23 14:10:58
1129,DL83WU9535,Kavya Nair,+911915390504,SMS,DL83WU9535 overspeeding (53 km/h) at Residential Zone,Failed,2026-03-24 12:20:58
1130,WB34HA6278,Priya Nair,+911278416516,EMAIL,WB34HA6278 overspeeding (69 km/h) at Academic Block A,Delivered,2026-03-23 23:04:58
1131,AS38TM4623,Kavya Gupta,+912540649898,SMS,AS38TM4623 overspeeding (65 km/h) at Hospital Road,Delivered,2026-03-23 22:15:58
1132,ML08KZ2169,Meena Kumar,+910547945931,SMS,ML08KZ2169 overspeeding (21 km/h) at Main Gate,Delivered,2026-03-24 05:23:58
1133,DL83RN3192,Pooja Mehta,+916710951012,SMS,DL83RN3192 overspeeding (39 km/h) at Hospital Road,Failed,2026-03-24 04:44:58
1134,WB35LG7640,Neha Verma,+911544676659,EMAIL,WB35LG7640 overspeeding (65 km/h) at Academic Block B,Delivered,2026-03-24 05:38:58
1135,KA04TV4558,Vikram Bose,+917707675638,EMAIL,KA04TV4558 overspeeding (30 km/h) at Residential Zone,Failed,2026-03-23 23:43:58
1136,KA55JD5796,Riya Gupta,+916827671617,EMAIL,KA55JD5796 overspeeding (40 km/h) at Academic Block B,Delivered,2026-03-23 13:42:58
1137,KA92JX4694,Riya Kumar,+914291031585,SYSTEM,KA92JX4694 overspeeding (40 km/h) at Academic Block B,Failed,2026-03-24 04:53:58
1138,DL68JU6845,Meena Iyer,+914327603910,EMAIL,DL68JU6845 overspeeding (60 km/h) at Hospital Road,Delivered,2026-03-24 00:33:58
1139,WB59SZ3341,Rahul Bose,+917914437386,SYSTEM,WB59SZ3341 overspeeding (21 km/h) at Library Junction,Failed,2026-03-23 23:54:58
1140,WB48UU1369,Arjun Kumar,+918948026518,SYSTEM,WB48UU1369 overspeeding (48 km/h) at Sports Complex,Failed,2026-03-23 21:31:58
1141,WB48UU1369,Arjun Kumar,+918948026518,SYSTEM,WB48UU1369 overspeeding (57 km/h) at Residential Zone,Delivered,2026-03-24 05:18:58
1142,ML73GV9095,Rajesh Mehta,+912021048241,SMS,ML73GV9095 overspeeding (62 km/h) at Hospital Road,Delivered,2026-03-24 04:54:58
1143,DL99TM2873,Pooja Bose,+918396935104,SMS,DL99TM2873 overspeeding (57 km/h) at Library Junction,Delivered,2026-03-23 17:11:58
1144,WB43LM1595,Sneha Gupta,+914372014242,SYSTEM,WB43LM1595 overspeeding (44 km/h) at Academic Block B,Failed,2026-03-24 11:54:58
1145,ML73GV9095,Rajesh Mehta,+912021048241,SYSTEM,ML73GV9095 overspeeding (39 km/h) at Academic Block B,Failed,2026-03-24 02:05:58
1146,AS20GA9785,Rahul Iyer,+913620715201,EMAIL,AS20GA9785 overspeeding (45 km/h) at Main Gate,Failed,2026-03-23 23:29:58
1147,KA13RM5187,Vikram Nair,+914767591949,EMAIL,KA13RM5187 overspeeding (38 km/h) at Sports Complex,Delivered,2026-03-24 04:49:58
1148,ML46MM6488,Rajesh Joshi,+919322317460,SMS,ML46MM6488 overspeeding (68 km/h) at Residential Zone,Failed,2026-03-23 22:27:58
1149,KA13RM5187,Vikram Nair,+914767591949,EMAIL,KA13RM5187 overspeeding (24 km/h) at GH-4 Gate,Delivered,2026-03-23 15:13:58
1150,ML45SH3466,Sneha Joshi,+914389074659,SYSTEM,ML45SH3466 overspeeding (29 km/h) at GH-4 Gate,Failed,2026-03-24 06:35:58
1151,WB57OF5240,Arjun Iyer,+911483946013,EMAIL,WB57OF5240 overspeeding (42 km/h) at Main Gate,Failed,2026-03-24 10:12:58
1152,ML37VL7728,Sneha Nair,+915564478958,SMS,ML37VL7728 overspeeding (54 km/h) at Library Junction,Failed,2026-03-24 01:43:58
1153,AS15DM4115,Kavya Bose,+912103891860,SYSTEM,AS15DM4115 overspeeding (65 km/h) at Main Gate,Failed,2026-03-24 08:07:58
1154,DL01NF5747,Arjun Verma,+911316655257,EMAIL,DL01NF5747 overspeeding (48 km/h) at GH-4 Gate,Delivered,2026-03-23 23:21:58
1155,KA17GN7428,Rohan Bose,+915832157688,SMS,KA17GN7428 overspeeding (40 km/h) at Main Gate,Delivered,2026-03-24 06:40:58
1156,ML67AP9551,Suresh Verma,+917855402642,EMAIL,ML67AP9551 overspeeding (22 km/h) at Academic Block A,Failed,2026-03-24 01:02:58
1157,AS62CG5474,Kavya Bose,+919032494066,EMAIL,AS62CG5474 overspeeding (68 km/h) at Library Junction,Failed,2026-03-23 19:35:58
1158,ML88RX4292,Sneha Joshi,+913910963340,EMAIL,ML88RX4292 overspeeding (27 km/h) at Library Junction,Delivered,2026-03-24 01:55:58
1159,DL39UK9366,Pooja Bose,+918116523937,EMAIL,DL39UK9366 overspeeding (33 km/h) at Academic Block A,Delivered,2026-03-23 17:31:58
1160,KA11BF5605,Vikram Sharma,+911190227555,SYSTEM,KA11BF5605 overspeeding (42 km/h) at Sports Complex,Failed,2026-03-23 15:12:58
1161,WB55CZ1211,Neha Nair,+912736869188,SMS,WB55CZ1211 overspeeding (40 km/h) at Academic Block A,Failed,2026-03-24 03:14:58
1162,ML73GV9095,Rajesh Mehta,+912021048241,SMS,ML73GV9095 overspeeding (56 km/h) at Sports Complex,Delivered,2026-03-23 17:38:58
1163,KA55JD5796,Riya Gupta,+916827671617,SYSTEM,KA55JD5796 overspeeding (64 km/h) at Main Gate,Delivered,2026-03-24 07:32:58
1164,AS20GA9785,Rahul Iyer,+913620715201,EMAIL,AS20GA9785 overspeeding (47 km/h) at Academic Block A,Delivered,2026-03-24 00:21:58
1165,WB48OH1391,Suresh Sharma,+914985618855,EMAIL,WB48OH1391 overspeeding (68 km/h) at Library Junction,Delivered,2026-03-23 16:57:58
1166,ML88FN3438,Neha Iyer,+911992948086,EMAIL,ML88FN3438 overspeeding (47 km/h) at Hospital Road,Failed,2026-03-24 12:02:58
1167,DL52IZ2550,Ananya Iyer,+918110914408,SYSTEM,DL52IZ2550 overspeeding (52 km/h) at GH-4 Gate,Failed,2026-03-23 23:16:58
1168,ML08KZ2169,Meena Kumar,+910547945931,EMAIL,ML08KZ2169 overspeeding (60 km/h) at Residential Zone,Failed,2026-03-24 10:52:58
1169,DL52IZ2550,Ananya Iyer,+918110914408,SMS,DL52IZ2550 overspeeding (31 km/h) at Hospital Road,Delivered,2026-03-24 05:42:58
1170,WB19EG7034,Priya Bose,+916975237282,EMAIL,WB19EG7034 overspeeding (50 km/h) at Hospital Road,Failed,2026-03-24 00:16:58
1171,KA14YZ5213,Rajesh Bose,+917500846271,EMAIL,KA14YZ5213 overspeeding (29 km/h) at GH-4 Gate,Failed,2026-03-24 12:21:58
1172,WB67HF8236,Neha Sharma,+916210931597,SMS,WB67HF8236 overspeeding (35 km/h) at GH-4 Gate,Failed,2026-03-23 22:00:58
1173,WB15EK7276,Neha Gupta,+916521010367,SYSTEM,WB15EK7276 overspeeding (60 km/h) at GH-4 Gate,Failed,2026-03-23 16:27:58
1174,WB15EK7276,Neha Gupta,+916521010367,SMS,WB15EK7276 overspeeding (34 km/h) at Academic Block B,Delivered,2026-03-23 20:06:58
1175,KA26GV1325,Priya Mehta,+915506330633,EMAIL,KA26GV1325 overspeeding (54 km/h) at Library Junction,Failed,2026-03-24 10:07:58
1176,ML28CR1695,Suresh Mehta,+915639757890,SMS,ML28CR1695 overspeeding (48 km/h) at Sports Complex,Delivered,2026-03-24 10:33:58
1177,KA85SP8923,Sneha Iyer,+915424963059,SYSTEM,KA85SP8923 overspeeding (63 km/h) at GH-4 Gate,Failed,2026-03-23 12:27:58
1178,WB53AS7612,Riya Das,+915125486662,SYSTEM,WB53AS7612 overspeeding (40 km/h) at Residential Zone,Delivered,2026-03-24 01:43:58
1179,AS84QL6148,Rohan Joshi,+913289615662,EMAIL,AS84QL6148 overspeeding (40 km/h) at Academic Block B,Delivered,2026-03-23 16:20:58
1180,WB58WC3808,Arjun Joshi,+913635977474,EMAIL,WB58WC3808 overspeeding (42 km/h) at Residential Zone,Delivered,2026-03-23 16:18:58
1181,DL15VL1668,Arjun Mehta,+918492100012,SYSTEM,DL15VL1668 overspeeding (48 km/h) at Main Gate,Failed,2026-03-23 22:52:58
1182,WB89CN6765,Riya Mehta,+913561598010,SMS,WB89CN6765 overspeeding (44 km/h) at Library Junction,Delivered,2026-03-24 00:29:58
1183,DL39UK9366,Pooja Bose,+918116523937,EMAIL,DL39UK9366 overspeeding (43 km/h) at Hospital Road,Failed,2026-03-23 22:25:58
1184,AS39DD6131,Neha Nair,+917489491004,SYSTEM,AS39DD6131 overspeeding (28 km/h) at Academic Block A,Delivered,2026-03-24 10:28:58
1185,KA97LD1716,Rajesh Gupta,+916474566939,SYSTEM,KA97LD1716 overspeeding (45 km/h) at Residential Zone,Failed,2026-03-23 20:25:58
1186,AS84QL6148,Rohan Joshi,+913289615662,EMAIL,AS84QL6148 overspeeding (40 km/h) at Academic Block B,Failed,2026-03-23 15:48:58
1187,KA91LX9133,Riya Das,+915415160089,EMAIL,KA91LX9133 overspeeding (36 km/h) at Library Junction,Failed,2026-03-23 15:43:58
1188,WB66YQ5291,Riya Nair,+913398014429,SMS,WB66YQ5291 overspeeding (32 km/h) at Sports Complex,Delivered,2026-03-24 07:46:58
1189,KA48KJ3409,Aman Bose,+912160886709,SYSTEM,KA48KJ3409 overspeeding (32 km/h) at Library Junction,Failed,2026-03-24 03:32:58
1190,AS34EA9219,Ananya Verma,+919279012809,SYSTEM,AS34EA9219 overspeeding (43 km/h) at Academic Block A,Failed,2026-03-23 21:15:58
1191,DL68JU6845,Meena Iyer,+914327603910,EMAIL,DL68JU6845 overspeeding (66 km/h) at Library Junction,Delivered,2026-03-23 12:58:58
1192,KA72NF7276,Kavya Sharma,+914958854666,SMS,KA72NF7276 overspeeding (19 km/h) at Residential Zone,Failed,2026-03-24 01:57:58
1193,WB43LM1595,Sneha Gupta,+914372014242,SMS,WB43LM1595 overspeeding (46 km/h) at Residential Zone,Failed,2026-03-24 09:17:58
1194,WB89CN6765,Riya Mehta,+913561598010,EMAIL,WB89CN6765 overspeeding (39 km/h) at Main Gate,Failed,2026-03-23 17:50:58
1195,DL99TM2873,Pooja Bose,+918396935104,SMS,DL99TM2873 overspeeding (33 km/h) at Sports Complex,Delivered,2026-03-24 04:36:58
1196,WB84FK1524,Suresh Das,+919692463706,SYSTEM,WB84FK1524 overspeeding (23 km/h) at Residential Zone,Failed,2026-03-24 00:37:58
1197,DL39UK9366,Pooja Bose,+918116523937,SMS,DL39UK9366 overspeeding (24 km/h) at Main Gate,Failed,2026-03-24 02:40:58
1198,AS95FF9779,Arjun Sharma,+917988247351,EMAIL,AS95FF9779 overspeeding (66 km/h) at Sports Complex,Failed,2026-03-24 00:15:58
1199,DL40VN4049,Rajesh Das,+915928684265,SYSTEM,DL40VN4049 overspeeding (47 km/h) at Academic Block B,Failed,2026-03-23 15:28:58
1200,AS83FS6022,Kavya Mehta,+917446152331,SMS,AS83FS6022 overspeeding (60 km/h) at Sports Complex,Failed,2026-03-24 07:20:58
1201,ML96SL5034,Ananya Nair,+913496992806,EMAIL,ML96SL5034 overspeeding (49 km/h) at Main Gate,Failed,2026-03-23 20:23:58
1202,DL63EZ3326,Suresh Nair,+913397774947,SMS,DL63EZ3326 overspeeding (52 km/h) at Main Gate,Failed,2026-03-24 06:42:58
1203,AS39DD6131,Neha Nair,+917489491004,EMAIL,AS39DD6131 overspeeding (38 km/h) at Academic Block A,Delivered,2026-03-23 14:51:58
1204,ML37VL7728,Sneha Nair,+915564478958,SYSTEM,ML37VL7728 overspeeding (34 km/h) at Main Gate,Failed,2026-03-24 05:44:58
1205,WB84FK1524,Suresh Das,+919692463706,SYSTEM,WB84FK1524 overspeeding (26 km/h) at Sports Complex,Failed,2026-03-24 10:48:58
1206,WB91KK4291,Sneha Verma,+918987479903,SMS,WB91KK4291 overspeeding (61 km/h) at Hospital Road,Failed,2026-03-24 00:55:58
1207,DL59NA4362,Arjun Mehta,+917190273178,SYSTEM,DL59NA4362 overspeeding (42 km/h) at GH-4 Gate,Delivered,2026-03-23 18:05:58
1208,DL62KW3487,Vikram Sharma,+913688960820,SYSTEM,DL62KW3487 overspeeding (53 km/h) at Main Gate,Delivered,2026-03-23 16:00:58
1209,WB15EK7276,Neha Gupta,+916521010367,SYSTEM,WB15EK7276 overspeeding (65 km/h) at Academic Block A,Delivered,2026-03-23 20:29:58
1210,DL86SZ9423,Meena Joshi,+919354767148,SMS,DL86SZ9423 overspeeding (46 km/h) at Main Gate,Delivered,2026-03-24 00:54:58
1211,ML34UE2374,Rohan Joshi,+914806694030,SMS,ML34UE2374 overspeeding (30 km/h) at Academic Block A,Delivered,2026-03-24 06:30:58
